datetime,open,high,low,close,volume
2022-01-02 13:00:00,45855.39019101846,45850.292905654554,45538.841430275424,45694.56716796499,54928.93626926423
2022-01-02 14:00:00,45694.56716796499,45798.225851000534,45561.230272986606,45679.72806199357,21137.365962630764
2022-01-02 15:00:00,45679.72806199357,45603.162993345024,44985.38867260159,45294.27583297331,13344.230425470587
2022-01-02 16:00:00,45294.27583297331,45433.48317386822,45003.51648857113,45218.49983121968,9113.083043144157
2022-01-02 17:00:00,45218.49983121968,45273.56495396888,44659.50328184502,44966.53411790695,32636.90625011884
2022-01-02 18:00:00,44966.53411790695,44919.408614481705,44918.04004730174,44918.724330891724,122704.11869824129
2022-01-02 19:00:00,44918.724330891724,45193.85848851189,44285.36913219752,44739.613810354705,36213.08458408016
2022-01-02 20:00:00,44739.613810354705,44729.136067286985,44489.39687180127,44609.26646954413,26512.389421615346
2022-01-02 21:00:00,44609.26646954413,45336.71263400755,45045.4018411338,45191.05723757067,14501.462535748526
2022-01-02 22:00:00,45191.05723757067,45347.74171115572,45021.07067688786,45184.40619402179,46753.96448006648
2022-01-02 23:00:00,45184.40619402179,45449.83005290698,45349.92795659593,45399.879004751456,11401.34616441267
2022-01-03 00:00:00,45399.879004751456,46049.527379155574,45226.530994038396,45638.029186596985,62371.3128852641
2022-01-03 01:00:00,45638.029186596985,46057.126981457775,45976.835092866866,46016.981037162324,50650.833833727804
2022-01-03 02:00:00,46016.981037162324,45923.01809389932,45709.786124320024,45816.40210910967,690.7882288618538
2022-01-03 03:00:00,45816.40210910967,46292.64419070822,45555.06617961069,45923.85518515945,4832.043769525093
2022-01-03 04:00:00,45923.85518515945,46365.86083208767,45758.041561303544,46061.951196695605,16161.538853899701
2022-01-03 05:00:00,46061.951196695605,46135.841446144725,45821.79405889303,45978.81775251887,14600.412209595688
2022-01-03 06:00:00,45978.81775251887,46097.62967681104,45682.67993187015,45890.15480434059,74380.38265639085
2022-01-03 07:00:00,45890.15480434059,46163.40607384763,45813.78021838147,45988.59314611455,15575.982063050878
2022-01-03 08:00:00,45988.59314611455,45706.180220284805,45394.94532960488,45550.56277494485,33156.221008593995
2022-01-03 09:00:00,45550.56277494485,45529.945820549096,45269.46756444298,45399.70669249604,6922.267618288256
2022-01-03 10:00:00,45399.70669249604,46113.49122856763,44987.53261281612,45550.511920691875,15783.327917854245
2022-01-03 11:00:00,45550.511920691875,45519.80760919587,45480.110063567525,45499.9588363817,150400.16371595705
2022-01-03 12:00:00,45499.9588363817,45395.02951030389,45205.619104138445,45300.32430722117,12445.209950676
2022-01-03 13:00:00,45300.32430722117,45133.57447414056,44758.55286967249,44946.06367190652,6937.994996880897
2022-01-03 14:00:00,44946.06367190652,45376.063199814555,44831.419432880364,45103.74131634746,3827.972937023716
2022-01-03 15:00:00,45103.74131634746,45282.35757194312,45007.14369463396,45144.75063328854,7639.548056226761
2022-01-03 16:00:00,45144.75063328854,45061.0294289298,44921.67398148542,44991.35170520761,49358.10360550843
2022-01-03 17:00:00,44991.35170520761,45130.38720912211,45060.996583562985,45095.69189634255,6683.532677120954
2022-01-03 18:00:00,45095.69189634255,45293.02923592459,44614.291806754685,44953.66052133963,30262.708539669344
2022-01-03 19:00:00,44953.66052133963,44647.771323161694,44594.9572340875,44621.3642786246,10533.325569784556
2022-01-03 20:00:00,44621.3642786246,44657.24101712399,44280.6592503082,44468.95013371609,18327.715892487944
2022-01-03 21:00:00,44468.95013371609,44154.51734907742,44067.95210583391,44111.23472745567,9328.57185197824
2022-01-03 22:00:00,44111.23472745567,44187.769852172176,44051.81379855839,44119.79182536528,92727.28783466763
2022-01-03 23:00:00,44119.79182536528,44357.26597377795,43762.52773817947,44059.89685597871,160194.98095723035
2022-01-04 00:00:00,44059.89685597871,44393.0379585874,43924.06531537648,44158.55163698194,44842.845218602095
2022-01-04 01:00:00,44158.55163698194,44867.97267642965,44027.1908316905,44447.58175406008,72207.92956202282
2022-01-04 02:00:00,44447.58175406008,44466.167763050355,43912.93719288874,44189.55247796955,164812.0965543349
2022-01-04 03:00:00,44189.55247796955,44418.38235413479,44161.070326303845,44289.72634021931,95085.57686102075
2022-01-04 04:00:00,44289.72634021931,44276.70438150406,43878.781325247,44077.74285337553,150454.27802842073
2022-01-04 05:00:00,44077.74285337553,44195.14078389679,43918.79601368156,44056.96839878918,7916.886210417916
2022-01-04 06:00:00,44056.96839878918,43942.07525035481,43509.983932877374,43726.02959161609,55291.01414285634
2022-01-04 07:00:00,43726.02959161609,44211.94393581369,43705.49510404971,43958.7195199317,3640.3596158742607
2022-01-04 08:00:00,43958.7195199317,44035.926402103316,43605.53543213905,43820.73091712118,57126.45882537413
2022-01-04 09:00:00,43820.73091712118,43793.74828570815,43412.180488437705,43602.96438707293,10218.976390903892
2022-01-04 10:00:00,43602.96438707293,43735.30257900339,43302.41067922399,43518.856629113696,21473.94509058388
2022-01-04 11:00:00,43518.856629113696,43602.066571782525,43352.90579154721,43477.48618166487,12300.485546324398
2022-01-04 12:00:00,43477.48618166487,43919.53260162837,43602.86003085845,43761.19631624341,7788.717984465285
2022-01-04 13:00:00,43761.19631624341,44106.41609207722,43669.774967250174,43888.0955296637,31715.46292664668
2022-01-04 14:00:00,43888.0955296637,43927.33903209041,43880.62166950663,43903.98035079852,22749.19828658676
2022-01-04 15:00:00,43903.98035079852,44060.81878594959,43934.9390740595,43997.87893000454,56971.94330635791
2022-01-04 16:00:00,43997.87893000454,44399.464632380594,43775.83643301666,44087.65053269862,12082.521713602067
2022-01-04 17:00:00,44087.65053269862,44397.17423666178,44004.08783426308,44200.63103546243,182743.80164828335
2022-01-04 18:00:00,44200.63103546243,44308.39601015197,43961.8834417064,44135.139725929184,22439.229908278434
2022-01-04 19:00:00,44135.139725929184,44377.1224736084,43717.355881026815,44047.239177317606,36139.39676083781
2022-01-04 20:00:00,44047.239177317606,43758.239033121434,43659.4868278205,43708.86293047097,35531.552423889996
2022-01-04 21:00:00,43708.86293047097,43809.3997984372,43602.26287852425,43705.831338480726,175926.9862292382
2022-01-04 22:00:00,43705.831338480726,43554.76741024297,43482.57595895294,43518.67168459795,36895.81182977523
2022-01-04 23:00:00,43518.67168459795,43848.643683371665,43362.73866274593,43605.691173058796,34752.91501438177
2022-01-05 00:00:00,43605.691173058796,43548.39315417736,43385.73507528274,43467.06411473005,21354.519684237708
2022-01-05 01:00:00,43467.06411473005,43806.180571855264,43218.98036590607,43512.58046888067,22317.18974184866
2022-01-05 02:00:00,43512.58046888067,43869.40336171031,43114.579913324764,43491.99163751754,39538.17180166212
2022-01-05 03:00:00,43491.99163751754,43624.50266980938,43466.39905087866,43545.45086034402,205714.60598677272
2022-01-05 04:00:00,43545.45086034402,43874.47442594849,43180.4569557568,43527.465690852645,10327.835715846679
2022-01-05 05:00:00,43527.465690852645,43949.10300902812,43384.47581263415,43666.78941083114,19614.614339382482
2022-01-05 06:00:00,43666.78941083114,43866.940032862156,43609.78163133556,43738.36083209886,17799.2745070942
2022-01-05 07:00:00,43738.36083209886,43991.3237502222,43208.9991817341,43600.16146597815,13742.630330321375
2022-01-05 08:00:00,43600.16146597815,43807.44503747204,43326.86062053659,43567.15282900431,33464.91116079676
2022-01-05 09:00:00,43567.15282900431,43863.11492423735,43585.5321226419,43724.32352343963,19583.32350422201
2022-01-05 10:00:00,43724.32352343963,44284.34239670292,43592.59783778217,43938.47011724255,10236.750106323345
2022-01-05 11:00:00,43938.47011724255,44260.876515272925,43818.35491979388,44039.6157175334,15108.028122615722
2022-01-05 12:00:00,44039.6157175334,44327.44215189251,43904.923273899134,44116.182712895825,39909.11901971831
2022-01-05 13:00:00,44116.182712895825,43879.803685536936,43834.531939571505,43857.167812554224,267713.1423199104
2022-01-05 14:00:00,43857.167812554224,43772.814087529114,43680.06808109755,43726.44108431333,14295.950304908005
2022-01-05 15:00:00,43726.44108431333,43823.39794618001,43105.31769578512,43464.357820982565,62872.44844150137
2022-01-05 16:00:00,43464.357820982565,43500.651563606785,43232.19503736513,43366.423300485956,15913.74435130451
2022-01-05 17:00:00,43366.423300485956,43609.722156727425,42861.320472712105,43235.521314719765,106840.1907776158
2022-01-05 18:00:00,43235.521314719765,43341.159566188886,42794.52845938976,43067.84401278932,4004.240678372475
2022-01-05 19:00:00,43067.84401278932,42860.78467833838,42856.76111907097,42858.77289870467,14806.247399469848
2022-01-05 20:00:00,42858.77289870467,42884.226515068985,42839.63227970951,42861.92939738925,16661.079963090193
2022-01-05 21:00:00,42861.92939738925,43290.60649495118,42509.5413957664,42900.07394535879,14645.115428889447
2022-01-05 22:00:00,42900.07394535879,43011.65307056682,42990.932364332075,43001.29271744945,16997.011514724865
2022-01-05 23:00:00,43001.29271744945,43322.78664075261,42695.25003902701,43009.01833988981,17719.35302529474
2022-01-06 00:00:00,43009.01833988981,43115.84691281848,42896.00630160552,43005.926607212,33450.400776578885
2022-01-06 01:00:00,43005.926607212,43128.66383338172,43118.458536526465,43123.561184954095,61190.02144871852
2022-01-06 02:00:00,43123.561184954095,43092.92008758384,43027.56171073223,43060.24089915804,8695.505776341579
2022-01-06 03:00:00,43060.24089915804,43279.99021985628,43179.35576049619,43229.67299017623,1613.2734903725657
2022-01-06 04:00:00,43229.67299017623,43486.521126180436,42964.54466771813,43225.532896949284,9050.407667712867
2022-01-06 05:00:00,43225.532896949284,43298.886997792695,43089.49020825595,43194.188603024326,30554.036897786307
2022-01-06 06:00:00,43194.188603024326,43969.08678971885,42929.702028789434,43449.39440925414,41429.541681465
2022-01-06 07:00:00,43449.39440925414,43330.79543514436,43140.96464744254,43235.88004129345,9468.28757298364
2022-01-06 08:00:00,43235.88004129345,43256.27652155522,43036.56733561275,43146.421928583986,65736.26670087551
2022-01-06 09:00:00,43146.421928583986,43068.0323467688,42784.88572354056,42926.45903515468,43753.13670673553
2022-01-06 10:00:00,42926.45903515468,42732.61407698555,42625.13702345643,42678.87555022099,17494.36303872507
2022-01-06 11:00:00,42678.87555022099,42796.54473925509,42621.94863661895,42709.24668793702,41961.86704487393
2022-01-06 12:00:00,42709.24668793702,42880.34292968076,42792.54072788649,42836.44182878362,7026.573484541789
2022-01-06 13:00:00,42836.44182878362,43199.705187811196,42364.067961167944,42781.88657448957,21566.028388838477
2022-01-06 14:00:00,42781.88657448957,42998.75771866998,42558.50837946646,42778.63304906822,11045.739978132084
2022-01-06 15:00:00,42778.63304906822,42663.376190036215,42548.22766843716,42605.80192923669,33113.74953910173
2022-01-06 16:00:00,42605.80192923669,42358.429133947335,42275.97413997266,42317.20163696,69822.52775225462
2022-01-06 17:00:00,42317.20163696,42554.50732285197,42534.81014290435,42544.65873287816,12702.723172176671
2022-01-06 18:00:00,42544.65873287816,43054.09584921925,42776.01484537171,42915.055347295485,76596.09092720029
2022-01-06 19:00:00,42915.055347295485,43449.167681092644,42635.647521321385,43042.407601207015,265875.46240842575
2022-01-06 20:00:00,43042.407601207015,43508.06829901024,42641.87708960317,43074.97269430671,19504.61764733884
2022-01-06 21:00:00,43074.97269430671,43498.720677733116,42693.489777783165,43096.10522775814,12879.593413772029
2022-01-06 22:00:00,43096.10522775814,43121.83784362133,42828.46174628866,42975.149794954996,51850.84087983375
2022-01-06 23:00:00,42975.149794954996,43062.49788712355,42993.40473354289,43027.95131033322,188275.44941884052
2022-01-07 00:00:00,43027.95131033322,43386.82507762982,42673.87364102938,43030.3493593296,14914.789209578512
2022-01-07 01:00:00,43030.3493593296,43292.51470937549,42943.26073631843,43117.88772284696,38955.44649231768
2022-01-07 02:00:00,43117.88772284696,43198.213413195466,43031.28581077006,43114.74961198276,62102.0737148635
2022-01-07 03:00:00,43114.74961198276,43482.3447170712,43198.739671048956,43340.54219406008,37362.85569244071
2022-01-07 04:00:00,43340.54219406008,43518.584464948864,43446.65176212448,43482.61811353667,54530.863103051204
2022-01-07 05:00:00,43482.61811353667,43703.495424914625,43695.64284108994,43699.56913300228,12227.767916091994
2022-01-07 06:00:00,43699.56913300228,44120.94098333287,43690.32534683132,43905.633165082094,7386.660931003113
2022-01-07 07:00:00,43905.633165082094,43777.63200488076,43670.5712257305,43724.10161530563,19083.836139813488
2022-01-07 08:00:00,43724.10161530563,44053.999183454864,43362.68495666877,43708.342070061815,6028.418128718246
2022-01-07 09:00:00,43708.342070061815,43938.96359912122,43263.5844754235,43601.27403727236,31600.20722333014
2022-01-07 10:00:00,43601.27403727236,43824.520951763756,43418.991035205094,43621.755993484425,19861.148340014537
2022-01-07 11:00:00,43621.755993484425,43619.00963908985,43099.84452465097,43359.42708187041,26838.480884652698
2022-01-07 12:00:00,43359.42708187041,43415.90660690169,43089.89154612092,43252.899076511305,10373.005576055966
2022-01-07 13:00:00,43252.899076511305,43335.47342773586,43300.66617528888,43318.06980151237,79017.5840575255
2022-01-07 14:00:00,43318.06980151237,43274.60590704395,43208.31118046351,43241.45854375373,10897.101547993636
2022-01-07 15:00:00,43241.45854375373,43394.5658418682,43294.433530313465,43344.499686090836,66082.01749974275
2022-01-07 16:00:00,43344.499686090836,43619.643415770675,43276.925241353965,43448.284328562324,15967.909340005333
2022-01-07 17:00:00,43448.284328562324,43612.563580303475,43233.287210957766,43422.92539563062,11856.585642485878
2022-01-07 18:00:00,43422.92539563062,43581.955138659476,43494.89751011914,43538.42632438931,10735.648849756524
2022-01-07 19:00:00,43538.42632438931,43596.47002896956,43554.910785374406,43575.690407171984,2692.488052804041
2022-01-07 20:00:00,43575.690407171984,44010.391614649685,43868.677858533934,43939.534736591806,12284.00319125075
2022-01-07 21:00:00,43939.534736591806,44305.8262171606,44157.8154414777,44231.82082931915,101197.55189314016
2022-01-07 22:00:00,44231.82082931915,44404.09961893598,44318.332274348,44361.21594664199,11753.077995547712
2022-01-07 23:00:00,44361.21594664199,44686.49714235367,44654.94745780942,44670.72230008154,40130.842716264226
2022-01-08 00:00:00,44670.72230008154,45076.33401652089,44280.17528220858,44678.25464936473,28354.645317169805
2022-01-08 01:00:00,44678.25464936473,44522.71445940885,44356.6022614023,44439.65836040558,24068.85797785617
2022-01-08 02:00:00,44439.65836040558,44814.333533770965,44312.529605557866,44563.43156966441,56718.267140317046
2022-01-08 03:00:00,44563.43156966441,44947.98444297544,44645.12199126718,44796.55321712131,30197.290658107046
2022-01-08 04:00:00,44796.55321712131,44830.51765094366,44579.97125372477,44705.24445233421,11228.69611804183
2022-01-08 05:00:00,44705.24445233421,45003.100372451896,44603.01655647304,44803.05846446247,28626.719062517528
2022-01-08 06:00:00,44803.05846446247,44984.63435309399,44795.35177561885,44889.99306435642,17644.629700133533
2022-01-08 07:00:00,44889.99306435642,45239.78193748123,44955.314726623204,45097.54833205222,10456.289586637113
2022-01-08 08:00:00,45097.54833205222,45564.41412784813,44978.497585815356,45271.455856831744,13884.024300875195
2022-01-08 09:00:00,45271.455856831744,45491.85508915167,44755.789739128595,45123.82241414013,14993.2777573511
2022-01-08 10:00:00,45123.82241414013,45623.69812628852,44588.271622847984,45105.98487456825,17434.95411529046
2022-01-08 11:00:00,45105.98487456825,45732.97013427597,45017.391073053564,45375.18060366477,17903.007307866766
2022-01-08 12:00:00,45375.18060366477,45615.0502701149,44829.16446970035,45222.10736990762,10256.64285872984
2022-01-08 13:00:00,45222.10736990762,45330.21753074494,45211.428387835454,45270.8229592902,148997.31561217454
2022-01-08 14:00:00,45270.8229592902,45403.30229544361,44866.38673702918,45134.84451623639,24432.78332979334
2022-01-08 15:00:00,45134.84451623639,45334.13671925755,45006.122482896506,45170.12960107703,22734.11486637353
2022-01-08 16:00:00,45170.12960107703,45455.132757729894,45331.13287341352,45393.132815571706,11609.087197358076
2022-01-08 17:00:00,45393.132815571706,45685.66491154544,45308.291296821866,45496.978104183654,145609.10673451851
2022-01-08 18:00:00,45496.978104183654,46170.76071555969,45377.96686053305,45774.36378804637,100955.21159995721
2022-01-08 19:00:00,45774.36378804637,45924.570739816816,45265.60743261012,45595.08908621347,13509.87577068735
2022-01-08 20:00:00,45595.08908621347,45810.878661567374,45426.362973481475,45618.620817524425,11709.958823234978
2022-01-08 21:00:00,45618.620817524425,46212.46513088344,45373.0576582839,45792.76139458367,4841.513613197154
2022-01-08 22:00:00,45792.76139458367,45765.65409288961,45674.75676891016,45720.205430899885,9468.834453543504
2022-01-08 23:00:00,45720.205430899885,45947.29340914305,45866.43004567903,45906.861727411044,22099.02014973863
2022-01-09 00:00:00,45906.861727411044,46225.23625186956,45685.76039329259,45955.49832258108,108376.01674721313
2022-01-09 01:00:00,45955.49832258108,46008.58181515186,45949.72925147196,45979.15553331191,3689.1919590764005
2022-01-09 02:00:00,45979.15553331191,46462.61179320178,46135.23750761151,46298.92465040665,73485.36273121726
2022-01-09 03:00:00,46298.92465040665,46523.43120788948,45624.585685440274,46074.00844666488,2643.1812719584095
2022-01-09 04:00:00,46074.00844666488,46469.0484985001,45901.18189111422,46185.11519480716,15613.362890250264
2022-01-09 05:00:00,46185.11519480716,46465.76588756977,46266.38785994495,46366.07687375736,67892.73463868069
2022-01-09 06:00:00,46366.07687375736,46434.14199391276,46245.0447698567,46339.59338188473,35416.90969162672
2022-01-09 07:00:00,46339.59338188473,46236.100238575615,45986.91124324711,46111.50574091136,67816.93521483029
2022-01-09 08:00:00,46111.50574091136,46139.673647392636,45868.327661847805,46004.00065462022,52512.840196029996
2022-01-09 09:00:00,46004.00065462022,45580.36593177243,45385.192118283805,45482.77902502812,168393.46366323472
2022-01-09 10:00:00,45482.77902502812,46183.37990454608,45293.898704752166,45738.63930464912,27251.119280169893
2022-01-09 11:00:00,45738.63930464912,46337.92076521347,45687.824298165266,46012.87253168937,25190.488811711337
2022-01-09 12:00:00,46012.87253168937,45965.84577576892,45336.2994490048,45651.07261238686,64834.770645486
2022-01-09 13:00:00,45651.07261238686,45774.6176963913,45617.18216795925,45695.89993217528,28445.27866087317
2022-01-09 14:00:00,45695.89993217528,45927.41696699622,45861.06283858198,45894.2399027891,3621.013069962901
2022-01-09 15:00:00,45894.2399027891,46020.70045676959,45581.73392298897,45801.21718987928,7728.25500641757
2022-01-09 16:00:00,45801.21718987928,46231.343340599,45636.727059884295,45934.03520024165,20482.09104440365
2022-01-09 17:00:00,45934.03520024165,46348.9303739737,45786.44959365513,46067.689983814416,10387.30949037063
2022-01-09 18:00:00,46067.689983814416,46335.764716690726,46083.052944359995,46209.40883052536,87637.83659239249
2022-01-09 19:00:00,46209.40883052536,46695.211756326345,45965.2828357429,46330.24729603462,62743.899239606544
2022-01-09 20:00:00,46330.24729603462,46357.672764356095,46237.57489532355,46297.623829839824,22958.546589102723
2022-01-09 21:00:00,46297.623829839824,46415.94825338424,46271.75297898952,46343.85061618688,6271.095013959165
2022-01-09 22:00:00,46343.85061618688,46500.1385477987,46322.43485751574,46411.28670265722,8194.151793903384
2022-01-09 23:00:00,46411.28670265722,46079.80543678658,45994.361552659284,46037.08349472293,57247.463902792
2022-01-10 00:00:00,46037.08349472293,45731.92391784194,45613.18229629837,45672.553107070155,65577.13938052411
2022-01-10 01:00:00,45672.553107070155,46399.69032692908,45783.67066050664,46091.68049371786,12931.869728351228
2022-01-10 02:00:00,46091.68049371786,46071.32986224606,45765.68197594241,45918.505919094234,7139.705252933585
2022-01-10 03:00:00,45918.505919094234,46086.15418221866,45842.60639937788,45964.38029079827,11440.149834357182
2022-01-10 04:00:00,45964.38029079827,46590.146192170265,45714.35869036223,46152.252441266246,73939.94374042793
2022-01-10 05:00:00,46152.252441266246,46204.21323486366,46086.43085989639,46145.322047380025,46771.5351982912
2022-01-10 06:00:00,46145.322047380025,46353.94699130176,45920.638142829135,46137.29256706545,28541.73313482591
2022-01-10 07:00:00,46137.29256706545,46297.43052472999,45802.73667104378,46050.083597886885,28485.375237507953
2022-01-10 08:00:00,46050.083597886885,45984.367442237046,45598.65206333543,45791.50975278624,56256.7491092239
2022-01-10 09:00:00,45791.50975278624,46018.247556436756,45787.33371212819,45902.79063428247,3323.39764465141
2022-01-10 10:00:00,45902.79063428247,46107.77458515268,45852.21987520715,45979.99723017991,80304.8100624703
2022-01-10 11:00:00,45979.99723017991,46127.42500688651,45986.95686679265,46057.19093683958,36699.53372621482
2022-01-10 12:00:00,46057.19093683958,46323.575537721,45671.875213193736,45997.72537545737,54635.03138741827
2022-01-10 13:00:00,45997.72537545737,46349.03416372387,46010.343325891525,46179.688744807696,28742.63060334692
2022-01-10 14:00:00,46179.688744807696,46487.833532503486,46031.262867540725,46259.54820002211,57305.115854507625
2022-01-10 15:00:00,46259.54820002211,46252.048253383015,46045.819664904,46148.933959143505,1819.096252620049
2022-01-10 16:00:00,46148.933959143505,46106.68116207703,45974.7002946858,46040.690728381414,4144.231668372349
2022-01-10 17:00:00,46040.690728381414,45673.73024987788,45559.695350240094,45616.71280005899,11532.801760111828
2022-01-10 18:00:00,45616.71280005899,45406.29728056458,45246.37052023436,45326.33390039947,3919.279719213357
2022-01-10 19:00:00,45326.33390039947,45630.349820431715,45158.69795956933,45394.52389000052,38473.83138144601
2022-01-10 20:00:00,45394.52389000052,45331.37865571445,45187.26236550347,45259.32051060896,9218.230379998033
2022-01-10 21:00:00,45259.32051060896,45490.72624592506,45308.787180067375,45399.75671299622,38905.88680207767
2022-01-10 22:00:00,45399.75671299622,45415.32763769651,45190.73207665976,45303.02985717813,34575.50448192936
2022-01-10 23:00:00,45303.02985717813,45537.13244692317,45076.89419592677,45307.01332142497,40331.272330849606
2022-01-11 00:00:00,45307.01332142497,45558.890991445616,45444.23398304828,45501.56248724695,23547.83218311302
2022-01-11 01:00:00,45501.56248724695,45380.90872221803,45064.997991163786,45222.95335669091,7412.8138616621845
2022-01-11 02:00:00,45222.95335669091,45543.23996356776,45198.276450140074,45370.75820685392,34977.161902967244
2022-01-11 03:00:00,45370.75820685392,45787.409704328995,44990.866474512426,45389.13808942071,11810.338060067192
2022-01-11 04:00:00,45389.13808942071,45646.5098609605,45196.18469050415,45421.347275732325,36843.02467594955
2022-01-11 05:00:00,45421.347275732325,45595.884459228444,44866.849298338726,45231.366878783585,8591.65198075468
2022-01-11 06:00:00,45231.366878783585,45399.00005096248,45100.05743069993,45249.52874083121,13373.256356272821
2022-01-11 07:00:00,45249.52874083121,45590.987941427535,45162.34221417207,45376.66507779981,6461.858433747913
2022-01-11 08:00:00,45376.66507779981,46037.04751985792,45433.03697465084,45735.04224725438,45976.80998109865
2022-01-11 09:00:00,45735.04224725438,45673.81115483677,45653.25915142377,45663.53515313027,20156.741630422657
2022-01-11 10:00:00,45663.53515313027,46000.87615917678,45736.574807790166,45868.725483483475,19864.17463951799
2022-01-11 11:00:00,45868.725483483475,45925.90085615483,45910.07686086736,45917.9888585111,10728.841537016522
2022-01-11 12:00:00,45917.9888585111,46151.77988935589,45906.903214836166,46029.341552096026,6754.328437658306
2022-01-11 13:00:00,46029.341552096026,46248.40279492937,45818.79575193269,46033.59927343103,41409.77509380335
2022-01-11 14:00:00,46033.59927343103,46498.43699002182,45819.789858134296,46159.11342407806,21825.059448453263
2022-01-11 15:00:00,46159.11342407806,46354.681634145316,46297.27441553546,46325.97802484039,58963.55470264965
2022-01-11 16:00:00,46325.97802484039,46901.22603559371,45938.69307355195,46419.95955457283,108813.83424511946
2022-01-11 17:00:00,46419.95955457283,46666.54813045798,46477.47991407565,46572.01402226681,47777.83857674154
2022-01-11 18:00:00,46572.01402226681,46786.99239286211,46775.55479691698,46781.27359488954,141253.4883605515
2022-01-11 19:00:00,46781.27359488954,47711.893337683716,46489.66379673001,47100.778567206864,1045.3786194377738
2022-01-11 20:00:00,47100.778567206864,46924.98979873685,46227.073976722,46576.03188772943,13622.196031296307
2022-01-11 21:00:00,46576.03188772943,46538.35707821527,46366.658050359525,46452.5075642874,8405.439604870748
2022-01-11 22:00:00,46452.5075642874,46440.1775802263,46075.60089946822,46257.88923984726,43453.778682781965
